provider,power,fuel,N
438.0,13.0,6.0,0.0
438.0,14.0,1.0,0.0
438.0,14.0,2.0,0.0
438.0,14.0,3.0,0.0
438.0,14.0,4.0,0.0
438.0,14.0,5.0,0.0
438.0,14.0,6.0,0.0
439.0,1.0,1.0,0.0
439.0,1.0,2.0,0.0
439.0,1.0,3.0,0.0
439.0,1.0,4.0,0.0
439.0,1.0,5.0,0.0
439.0,1.0,6.0,0.0
439.0,2.0,1.0,0.0
439.0,2.0,2.0,0.0
439.0,2.0,3.0,0.0
439.0,2.0,4.0,0.0
439.0,2.0,5.0,29.66576202902845
439.0,2.0,6.0,0.0
439.0,3.0,1.0,0.0
439.0,3.0,2.0,0.0
439.0,3.0,3.0,0.0
439.0,3.0,4.0,0.0
439.0,3.0,5.0,29.652597362091377
439.0,3.0,6.0,0.0
439.0,4.0,1.0,0.0
439.0,4.0,2.0,0.0
439.0,4.0,3.0,0.0
439.0,4.0,4.0,0.0
439.0,4.0,5.0,29.66460851618791
439.0,4.0,6.0,0.0
439.0,5.0,1.0,0.0
439.0,5.0,2.0,0.0
439.0,5.0,3.0,0.0
439.0,5.0,4.0,0.0
439.0,5.0,5.0,0.0
439.0,5.0,6.0,0.0
439.0,6.0,1.0,0.0
439.0,6.0,2.0,0.0
439.0,6.0,3.0,0.0
439.0,6.0,4.0,0.0
439.0,6.0,5.0,19.062307416639445
439.0,6.0,6.0,0.0
439.0,7.0,1.0,0.0
439.0,7.0,2.0,0.0
439.0,7.0,3.0,0.0
439.0,7.0,4.0,0.0
439.0,7.0,5.0,29.666088509630708
439.0,7.0,6.0,0.0
439.0,8.0,1.0,0.0
439.0,8.0,2.0,0.0
439.0,8.0,3.0,0.0
439.0,8.0,4.0,0.0
439.0,8.0,5.0,11.125645698670668
439.0,8.0,6.0,0.0
439.0,9.0,1.0,0.0
439.0,9.0,2.0,0.0
439.0,9.0,3.0,0.0
439.0,9.0,4.0,0.0
439.0,9.0,5.0,0.0
439.0,9.0,6.0,0.0
439.0,10.0,1.0,0.0
439.0,10.0,2.0,0.0
439.0,10.0,3.0,0.0
439.0,10.0,4.0,0.0
439.0,10.0,5.0,26.98628126230375
439.0,10.0,6.0,0.0
439.0,11.0,1.0,0.0
439.0,11.0,2.0,0.0
439.0,11.0,3.0,0.0
439.0,11.0,4.0,0.0
439.0,11.0,5.0,29.015278161687075
439.0,11.0,6.0,0.0
439.0,12.0,1.0,0.0
439.0,12.0,2.0,0.0
439.0,12.0,3.0,0.0
439.0,12.0,4.0,0.0
439.0,12.0,5.0,11.123274541225785
439.0,12.0,6.0,0.0
439.0,13.0,1.0,0.0
439.0,13.0,2.0,0.0
439.0,13.0,3.0,0.0
439.0,13.0,4.0,0.0
439.0,13.0,5.0,12.54443223754179
439.0,13.0,6.0,0.0
439.0,14.0,1.0,0.0
439.0,14.0,2.0,0.0
439.0,14.0,3.0,0.0
439.0,14.0,4.0,0.0
439.0,14.0,5.0,0.0
439.0,14.0,6.0,0.0
440.0,1.0,1.0,0.0
440.0,1.0,2.0,0.0
440.0,1.0,3.0,0.0
440.0,1.0,4.0,0.0
440.0,1.0,5.0,0.0
440.0,1.0,6.0,0.0
440.0,2.0,1.0,0.0
440.0,2.0,2.0,0.0
440.0,2.0,3.0,0.0
440.0,2.0,4.0,0.0
440.0,2.0,5.0,48.51926167201847
440.0,2.0,6.0,0.0
440.0,3.0,1.0,0.0
440.0,3.0,2.0,0.0
440.0,3.0,3.0,0.0
440.0,3.0,4.0,0.0
440.0,3.0,5.0,48.504703967894905
440.0,3.0,6.0,0.0
440.0,4.0,1.0,0.0
440.0,4.0,2.0,0.0
440.0,4.0,3.0,0.0
440.0,4.0,4.0,0.0
440.0,4.0,5.0,48.52086086039334
440.0,4.0,6.0,0.0
440.0,5.0,1.0,0.0
440.0,5.0,2.0,0.0
440.0,5.0,3.0,0.0
440.0,5.0,4.0,0.0
440.0,5.0,5.0,0.0
440.0,5.0,6.0,0.0
440.0,6.0,1.0,0.0
440.0,6.0,2.0,0.0
440.0,6.0,3.0,0.0
440.0,6.0,4.0,0.0
440.0,6.0,5.0,37.91516407979249
440.0,6.0,6.0,0.0
440.0,7.0,1.0,0.0
440.0,7.0,2.0,0.0
440.0,7.0,3.0,0.0
440.0,7.0,4.0,0.0
440.0,7.0,5.0,48.51986215623911
440.0,7.0,6.0,0.0
440.0,8.0,1.0,0.0
440.0,8.0,2.0,0.0
440.0,8.0,3.0,0.0
440.0,8.0,4.0,0.0
440.0,8.0,5.0,29.984265329909142
440.0,8.0,6.0,0.0
440.0,9.0,1.0,0.0
440.0,9.0,2.0,0.0
440.0,9.0,3.0,0.0
440.0,9.0,4.0,0.0
440.0,9.0,5.0,0.0
440.0,9.0,6.0,0.0
440.0,10.0,1.0,0.0
440.0,10.0,2.0,0.0
440.0,10.0,3.0,0.0
440.0,10.0,4.0,0.0
440.0,10.0,5.0,45.84122177169746
440.0,10.0,6.0,0.0
440.0,11.0,1.0,0.0
440.0,11.0,2.0,0.0
440.0,11.0,3.0,0.0
440.0,11.0,4.0,0.0
440.0,11.0,5.0,47.86770932318424
440.0,11.0,6.0,0.0
440.0,12.0,1.0,0.0
440.0,12.0,2.0,0.0
440.0,12.0,3.0,0.0
440.0,12.0,4.0,0.0
440.0,12.0,5.0,29.978432181585678
440.0,12.0,6.0,0.0
440.0,13.0,1.0,0.0
440.0,13.0,2.0,0.0
440.0,13.0,3.0,0.0
440.0,13.0,4.0,0.0
440.0,13.0,5.0,31.40246981196972
440.0,13.0,6.0,0.0
440.0,14.0,1.0,0.0
440.0,14.0,2.0,0.0
440.0,14.0,3.0,0.0
440.0,14.0,4.0,0.0
440.0,14.0,5.0,0.0
440.0,14.0,6.0,0.0
441.0,1.0,1.0,0.0
441.0,1.0,2.0,0.0
441.0,1.0,3.0,0.0
441.0,1.0,4.0,0.0
441.0,1.0,5.0,0.0
441.0,1.0,6.0,0.0
441.0,2.0,1.0,0.0
441.0,2.0,2.0,0.0
441.0,2.0,3.0,0.0
441.0,2.0,4.0,0.0
441.0,2.0,5.0,36.563328079727135
441.0,2.0,6.0,0.0
441.0,3.0,1.0,0.0
441.0,3.0,2.0,0.0
441.0,3.0,3.0,0.0
441.0,3.0,4.0,0.0
441.0,3.0,5.0,36.543007177302094
441.0,3.0,6.0,0.0
441.0,4.0,1.0,0.0
441.0,4.0,2.0,0.0
441.0,4.0,3.0,0.0
441.0,4.0,4.0,0.0
441.0,4.0,5.0,36.56448688610956
441.0,4.0,6.0,0.0
441.0,5.0,1.0,0.0
441.0,5.0,2.0,0.0
441.0,5.0,3.0,0.0
441.0,5.0,4.0,0.0
441.0,5.0,5.0,0.0
441.0,5.0,6.0,0.0
441.0,6.0,1.0,0.0
441.0,6.0,2.0,0.0
441.0,6.0,3.0,0.0
441.0,6.0,4.0,0.0
441.0,6.0,5.0,25.957384951873387
441.0,6.0,6.0,0.0
441.0,7.0,1.0,0.0
441.0,7.0,2.0,0.0
441.0,7.0,3.0,0.0
441.0,7.0,4.0,0.0
441.0,7.0,5.0,36.55943090573752
441.0,7.0,6.0,0.0
441.0,8.0,1.0,0.0
441.0,8.0,2.0,0.0
441.0,8.0,3.0,0.0
441.0,8.0,4.0,0.0
441.0,8.0,5.0,18.025261499229703
441.0,8.0,6.0,0.0
441.0,9.0,1.0,0.0
441.0,9.0,2.0,0.0
441.0,9.0,3.0,0.0
441.0,9.0,4.0,0.0
441.0,9.0,5.0,0.0
441.0,9.0,6.0,0.0
441.0,10.0,1.0,0.0
441.0,10.0,2.0,0.0
441.0,10.0,3.0,0.0
441.0,10.0,4.0,0.0
441.0,10.0,5.0,33.88396305722678
441.0,10.0,6.0,0.0
441.0,11.0,1.0,0.0
441.0,11.0,2.0,0.0
441.0,11.0,3.0,0.0
441.0,11.0,4.0,0.0
441.0,11.0,5.0,35.91120422871439
441.0,11.0,6.0,0.0
441.0,12.0,1.0,0.0
441.0,12.0,2.0,0.0
441.0,12.0,3.0,0.0
441.0,12.0,4.0,0.0
441.0,12.0,5.0,18.01964396110654
441.0,12.0,6.0,0.0
441.0,13.0,1.0,0.0
441.0,13.0,2.0,0.0
441.0,13.0,3.0,0.0
441.0,13.0,4.0,0.0
441.0,13.0,5.0,19.443781261459527
441.0,13.0,6.0,0.0
441.0,14.0,1.0,0.0
441.0,14.0,2.0,0.0
441.0,14.0,3.0,0.0
441.0,14.0,4.0,0.0
441.0,14.0,5.0,0.0
441.0,14.0,6.0,0.0
442.0,1.0,1.0,0.0
442.0,1.0,2.0,0.0
442.0,1.0,3.0,0.0
442.0,1.0,4.0,0.0
442.0,1.0,5.0,0.0
442.0,1.0,6.0,0.0
442.0,2.0,1.0,0.0
442.0,2.0,2.0,0.0
442.0,2.0,3.0,0.0
442.0,2.0,4.0,0.0
442.0,2.0,5.0,18.180730584666176
442.0,2.0,6.0,0.0
442.0,3.0,1.0,0.0
442.0,3.0,2.0,0.0
442.0,3.0,3.0,0.0
442.0,3.0,4.0,0.0
442.0,3.0,5.0,18.169303541957603
442.0,3.0,6.0,0.0
442.0,4.0,1.0,0.0
442.0,4.0,2.0,0.0
442.0,4.0,3.0,0.0
442.0,4.0,4.0,0.0
442.0,4.0,5.0,18.179068752239846
442.0,4.0,6.0,0.0
442.0,5.0,1.0,0.0
442.0,5.0,2.0,0.0
442.0,5.0,3.0,0.0
442.0,5.0,4.0,0.0
442.0,5.0,5.0,0.0
442.0,5.0,6.0,0.0
442.0,6.0,1.0,0.0
442.0,6.0,2.0,0.0
442.0,6.0,3.0,0.0
442.0,6.0,4.0,0.0
442.0,6.0,5.0,7.582096351255237
442.0,6.0,6.0,0.0
442.0,7.0,1.0,0.0
442.0,7.0,2.0,0.0
442.0,7.0,3.0,0.0
442.0,7.0,4.0,0.0
442.0,7.0,5.0,18.178509263013805
442.0,7.0,6.0,0.0
442.0,8.0,1.0,0.0
442.0,8.0,2.0,0.0
442.0,8.0,3.0,0.0
442.0,8.0,4.0,0.0
442.0,8.0,5.0,0.0
442.0,8.0,6.0,0.0
442.0,9.0,1.0,0.0
442.0,9.0,2.0,0.0
442.0,9.0,3.0,0.0
442.0,9.0,4.0,0.0
442.0,9.0,5.0,0.0
442.0,9.0,6.0,0.0
442.0,10.0,1.0,0.0
442.0,10.0,2.0,0.0
442.0,10.0,3.0,0.0
442.0,10.0,4.0,0.0
442.0,10.0,5.0,15.508203366722551
442.0,10.0,6.0,0.0
442.0,11.0,1.0,0.0
442.0,11.0,2.0,0.0
442.0,11.0,3.0,0.0
442.0,11.0,4.0,0.0
442.0,11.0,5.0,17.532763302467654
442.0,11.0,6.0,0.0
442.0,12.0,1.0,0.0
442.0,12.0,2.0,0.0
442.0,12.0,3.0,0.0
442.0,12.0,4.0,0.0
442.0,12.0,5.0,0.0
442.0,12.0,6.0,0.0
442.0,13.0,1.0,0.0
442.0,13.0,2.0,0.0
442.0,13.0,3.0,0.0
442.0,13.0,4.0,0.0
442.0,13.0,5.0,1.060015039444502
442.0,13.0,6.0,0.0
442.0,14.0,1.0,0.0
442.0,14.0,2.0,0.0
442.0,14.0,3.0,0.0
442.0,14.0,4.0,0.0
442.0,14.0,5.0,0.0
442.0,14.0,6.0,0.0
443.0,1.0,1.0,0.0
443.0,1.0,2.0,0.0
443.0,1.0,3.0,0.0
443.0,1.0,4.0,0.0
443.0,1.0,5.0,0.0
443.0,1.0,6.0,0.0
443.0,2.0,1.0,0.0
443.0,2.0,2.0,0.0
443.0,2.0,3.0,0.0
443.0,2.0,4.0,0.0
443.0,2.0,5.0,11.479688994403494
443.0,2.0,6.0,0.0
443.0,3.0,1.0,0.0
443.0,3.0,2.0,0.0
443.0,3.0,3.0,0.0
443.0,3.0,4.0,0.0
443.0,3.0,5.0,11.475057695027356
443.0,3.0,6.0,0.0
443.0,4.0,1.0,0.0
443.0,4.0,2.0,0.0
443.0,4.0,3.0,0.0
443.0,4.0,4.0,0.0
443.0,4.0,5.0,11.478965898659926
443.0,4.0,6.0,0.0
443.0,5.0,1.0,0.0
443.0,5.0,2.0,0.0
443.0,5.0,3.0,0.0
443.0,5.0,4.0,0.0
443.0,5.0,5.0,0.0
443.0,5.0,6.0,0.0
443.0,6.0,1.0,0.0
443.0,6.0,2.0,0.0
443.0,6.0,3.0,0.0
443.0,6.0,4.0,0.0
443.0,6.0,5.0,0.0
443.0,6.0,6.0,0.0
443.0,7.0,1.0,0.0
443.0,7.0,2.0,0.0
443.0,7.0,3.0,0.0
443.0,7.0,4.0,0.0
443.0,7.0,5.0,11.479019467361114
443.0,7.0,6.0,0.0
443.0,8.0,1.0,0.0
443.0,8.0,2.0,0.0
443.0,8.0,3.0,0.0
443.0,8.0,4.0,0.0
443.0,8.0,5.0,0.0
443.0,8.0,6.0,0.0
443.0,9.0,1.0,0.0
443.0,9.0,2.0,0.0
443.0,9.0,3.0,0.0
443.0,9.0,4.0,0.0
443.0,9.0,5.0,0.0
443.0,9.0,6.0,0.0
443.0,10.0,1.0,0.0
443.0,10.0,2.0,0.0
443.0,10.0,3.0,0.0
443.0,10.0,4.0,0.0
443.0,10.0,5.0,8.814990146796644
443.0,10.0,6.0,0.0
443.0,11.0,1.0,0.0
443.0,11.0,2.0,0.0
443.0,11.0,3.0,0.0
443.0,11.0,4.0,0.0
443.0,11.0,5.0,10.835371816288808
443.0,11.0,6.0,0.0
443.0,12.0,1.0,0.0
443.0,12.0,2.0,0.0
443.0,12.0,3.0,0.0
443.0,12.0,4.0,0.0
443.0,12.0,5.0,0.0
443.0,12.0,6.0,0.0
443.0,13.0,1.0,0.0
443.0,13.0,2.0,0.0
443.0,13.0,3.0,0.0
443.0,13.0,4.0,0.0
443.0,13.0,5.0,0.0
443.0,13.0,6.0,0.0
443.0,14.0,1.0,0.0
443.0,14.0,2.0,0.0
443.0,14.0,3.0,0.0
443.0,14.0,4.0,0.0
443.0,14.0,5.0,0.0
443.0,14.0,6.0,0.0
449.0,1.0,1.0,0.0
449.0,1.0,2.0,0.0
449.0,1.0,3.0,0.0
449.0,1.0,4.0,0.0
449.0,1.0,5.0,0.0
449.0,1.0,6.0,0.0
449.0,2.0,1.0,0.0
449.0,2.0,2.0,0.0
449.0,2.0,3.0,0.0
449.0,2.0,4.0,13.217063939193942
449.0,2.0,5.0,0.0
449.0,2.0,6.0,0.0
449.0,3.0,1.0,0.0
449.0,3.0,2.0,0.0
449.0,3.0,3.0,0.0
449.0,3.0,4.0,13.212926250310266
449.0,3.0,5.0,0.0
449.0,3.0,6.0,0.0
449.0,4.0,1.0,0.0
449.0,4.0,2.0,0.0
449.0,4.0,3.0,0.0
449.0,4.0,4.0,13.217371597842376
449.0,4.0,5.0,0.0
449.0,4.0,6.0,0.0
449.0,5.0,1.0,0.0
449.0,5.0,2.0,0.0
449.0,5.0,3.0,0.0
449.0,5.0,4.0,0.0
449.0,5.0,5.0,0.0
449.0,5.0,6.0,0.0
449.0,6.0,1.0,0.0
449.0,6.0,2.0,0.0
449.0,6.0,3.0,0.0
449.0,6.0,4.0,1.5230664670610965
449.0,6.0,5.0,0.0
449.0,6.0,6.0,0.0
449.0,7.0,1.0,0.0
449.0,7.0,2.0,0.0
449.0,7.0,3.0,0.0
449.0,7.0,4.0,13.21823921424484
449.0,7.0,5.0,0.0
449.0,7.0,6.0,0.0
449.0,8.0,1.0,0.0
449.0,8.0,2.0,0.0
449.0,8.0,3.0,0.0
449.0,8.0,4.0,0.0
449.0,8.0,5.0,0.0
449.0,8.0,6.0,0.0
449.0,9.0,1.0,0.0
449.0,9.0,2.0,0.0
449.0,9.0,3.0,0.0
449.0,9.0,4.0,0.0
449.0,9.0,5.0,0.0
449.0,9.0,6.0,0.0
449.0,10.0,1.0,0.0
449.0,10.0,2.0,0.0
449.0,10.0,3.0,0.0
449.0,10.0,4.0,9.521843775543932
449.0,10.0,5.0,0.0
449.0,10.0,6.0,0.0
449.0,11.0,1.0,0.0
449.0,11.0,2.0,0.0
449.0,11.0,3.0,0.0
449.0,11.0,4.0,11.501963259030788
449.0,11.0,5.0,0.0
449.0,11.0,6.0,0.0
449.0,12.0,1.0,0.0
449.0,12.0,2.0,0.0
449.0,12.0,3.0,0.0
449.0,12.0,4.0,0.0
449.0,12.0,5.0,0.0
449.0,12.0,6.0,0.0
449.0,13.0,1.0,0.0
449.0,13.0,2.0,0.0
449.0,13.0,3.0,0.0
449.0,13.0,4.0,0.0
449.0,13.0,5.0,0.0
449.0,13.0,6.0,0.0
449.0,14.0,1.0,0.0
449.0,14.0,2.0,0.0
449.0,14.0,3.0,0.0
449.0,14.0,4.0,0.0
449.0,14.0,5.0,0.0
449.0,14.0,6.0,0.0
450.0,1.0,1.0,0.0
450.0,1.0,2.0,0.0
450.0,1.0,3.0,0.0
450.0,1.0,4.0,0.0
450.0,1.0,5.0,0.0
450.0,1.0,6.0,0.0
450.0,2.0,1.0,0.0
450.0,2.0,2.0,0.0
450.0,2.0,3.0,0.0
450.0,2.0,4.0,0.0
450.0,2.0,5.0,37.89439960227868
450.0,2.0,6.0,0.0
450.0,3.0,1.0,0.0
450.0,3.0,2.0,0.0
450.0,3.0,3.0,0.0
450.0,3.0,4.0,0.0
450.0,3.0,5.0,37.88088655268741
450.0,3.0,6.0,0.0
450.0,4.0,1.0,0.0
450.0,4.0,2.0,0.0
450.0,4.0,3.0,0.0
450.0,4.0,4.0,0.0
450.0,4.0,5.0,37.890918990912134
450.0,4.0,6.0,0.0
450.0,5.0,1.0,0.0
450.0,5.0,2.0,0.0
450.0,5.0,3.0,0.0
450.0,5.0,4.0,0.0
450.0,5.0,5.0,0.0
450.0,5.0,6.0,0.0
450.0,6.0,1.0,0.0
450.0,6.0,2.0,0.0
450.0,6.0,3.0,0.0
450.0,6.0,4.0,0.0
450.0,6.0,5.0,27.291194388660685
450.0,6.0,6.0,0.0
450.0,7.0,1.0,0.0
450.0,7.0,2.0,0.0
450.0,7.0,3.0,0.0
450.0,7.0,4.0,0.0
450.0,7.0,5.0,37.89814702538572
450.0,7.0,6.0,0.0
450.0,8.0,1.0,0.0
450.0,8.0,2.0,0.0
450.0,8.0,3.0,0.0
450.0,8.0,4.0,0.0
450.0,8.0,5.0,19.35365253578642
450.0,8.0,6.0,0.0
450.0,9.0,1.0,0.0
450.0,9.0,2.0,0.0
450.0,9.0,3.0,0.0
450.0,9.0,4.0,0.0
450.0,9.0,5.0,0.0
450.0,9.0,6.0,0.0
450.0,10.0,1.0,0.0
450.0,10.0,2.0,0.0
450.0,10.0,3.0,0.0
450.0,10.0,4.0,0.0
450.0,10.0,5.0,35.214487992470396
450.0,10.0,6.0,0.0
450.0,11.0,1.0,0.0
450.0,11.0,2.0,0.0
450.0,11.0,3.0,0.0
450.0,11.0,4.0,0.0
450.0,11.0,5.0,37.24613557414963
450.0,11.0,6.0,0.0
450.0,12.0,1.0,0.0
450.0,12.0,2.0,0.0
450.0,12.0,3.0,0.0
450.0,12.0,4.0,0.0
450.0,12.0,5.0,19.353673132658077
450.0,12.0,6.0,0.0
450.0,13.0,1.0,0.0
450.0,13.0,2.0,0.0
450.0,13.0,3.0,0.0
450.0,13.0,4.0,0.0
450.0,13.0,5.0,20.772122632522205
450.0,13.0,6.0,0.0
450.0,14.0,1.0,0.0
450.0,14.0,2.0,0.0
450.0,14.0,3.0,0.0
450.0,14.0,4.0,0.0
450.0,14.0,5.0,0.0
450.0,14.0,6.0,0.0
451.0,1.0,1.0,0.0
451.0,1.0,2.0,0.0
451.0,1.0,3.0,0.0
451.0,1.0,4.0,0.0
451.0,1.0,5.0,0.0
451.0,1.0,6.0,0.0
451.0,2.0,1.0,0.0
451.0,2.0,2.0,0.0
451.0,2.0,3.0,0.0
451.0,2.0,4.0,25.046479824439498
451.0,2.0,5.0,0.0
451.0,2.0,6.0,0.0
451.0,3.0,1.0,0.0
451.0,3.0,2.0,0.0
451.0,3.0,3.0,0.0
451.0,3.0,4.0,25.037078109902573
451.0,3.0,5.0,0.0
451.0,3.0,6.0,0.0
451.0,4.0,1.0,0.0
451.0,4.0,2.0,0.0
451.0,4.0,3.0,0.0
451.0,4.0,4.0,25.04335155209102
451.0,4.0,5.0,0.0
451.0,4.0,6.0,0.0
451.0,5.0,1.0,0.0
451.0,5.0,2.0,0.0
451.0,5.0,3.0,0.0
451.0,5.0,4.0,0.0
451.0,5.0,5.0,0.0
451.0,5.0,6.0,0.0
451.0,6.0,1.0,0.0
451.0,6.0,2.0,0.0
451.0,6.0,3.0,0.0
451.0,6.0,4.0,13.344038179398394
451.0,6.0,5.0,0.0
451.0,6.0,6.0,0.0
451.0,7.0,1.0,0.0
451.0,7.0,2.0,0.0
451.0,7.0,3.0,0.0
451.0,7.0,4.0,25.05097273029231
451.0,7.0,5.0,0.0
451.0,7.0,6.0,0.0
451.0,8.0,1.0,0.0
451.0,8.0,2.0,0.0
451.0,8.0,3.0,0.0
451.0,8.0,4.0,5.013251727049084
451.0,8.0,5.0,0.0
451.0,8.0,6.0,0.0
451.0,9.0,1.0,0.0
451.0,9.0,2.0,0.0
451.0,9.0,3.0,0.0
451.0,9.0,4.0,0.0
451.0,9.0,5.0,0.0
451.0,9.0,6.0,0.0
451.0,10.0,1.0,0.0
451.0,10.0,2.0,0.0
451.0,10.0,3.0,0.0
451.0,10.0,4.0,21.34242721507091
451.0,10.0,5.0,0.0
451.0,10.0,6.0,0.0
451.0,11.0,1.0,0.0
451.0,11.0,2.0,0.0
451.0,11.0,3.0,0.0
451.0,11.0,4.0,23.329558842236967
451.0,11.0,5.0,0.0
451.0,11.0,6.0,0.0
451.0,12.0,1.0,0.0
451.0,12.0,2.0,0.0
451.0,12.0,3.0,0.0
451.0,12.0,4.0,5.0142331057895975
451.0,12.0,5.0,0.0
451.0,12.0,6.0,0.0
451.0,13.0,1.0,0.0
451.0,13.0,2.0,0.0
451.0,13.0,3.0,0.0
451.0,13.0,4.0,6.516601439374694
451.0,13.0,5.0,0.0
451.0,13.0,6.0,0.0
451.0,14.0,1.0,0.0
451.0,14.0,2.0,0.0
451.0,14.0,3.0,0.0
451.0,14.0,4.0,0.0
451.0,14.0,5.0,0.0
451.0,14.0,6.0,0.0
452.0,1.0,1.0,0.0
452.0,1.0,2.0,0.0
452.0,1.0,3.0,0.0
452.0,1.0,4.0,0.0
452.0,1.0,5.0,0.0
452.0,1.0,6.0,0.0
452.0,2.0,1.0,0.0
452.0,2.0,2.0,0.0
452.0,2.0,3.0,0.0
452.0,2.0,4.0,3.1587799114862776
452.0,2.0,5.0,0.0
452.0,2.0,6.0,0.0
452.0,3.0,1.0,0.0
452.0,3.0,2.0,0.0
452.0,3.0,3.0,0.0
452.0,3.0,4.0,3.1586781403513067
452.0,3.0,5.0,0.0
452.0,3.0,6.0,0.0
452.0,4.0,1.0,0.0
452.0,4.0,2.0,0.0
452.0,4.0,3.0,0.0
452.0,4.0,4.0,3.1593239187976403
452.0,4.0,5.0,0.0
452.0,4.0,6.0,0.0
452.0,5.0,1.0,0.0
452.0,5.0,2.0,0.0
452.0,5.0,3.0,0.0
452.0,5.0,4.0,0.0
452.0,5.0,5.0,0.0
452.0,5.0,6.0,0.0
452.0,6.0,1.0,0.0
452.0,6.0,2.0,0.0
452.0,6.0,3.0,0.0
452.0,6.0,4.0,0.0
452.0,6.0,5.0,0.0
452.0,6.0,6.0,0.0
452.0,7.0,1.0,0.0
452.0,7.0,2.0,0.0
452.0,7.0,3.0,0.0
452.0,7.0,4.0,3.1609947965969085
452.0,7.0,5.0,0.0
452.0,7.0,6.0,0.0
452.0,8.0,1.0,0.0
452.0,8.0,2.0,0.0
452.0,8.0,3.0,0.0
452.0,8.0,4.0,0.0
452.0,8.0,5.0,0.0
452.0,8.0,6.0,0.0
452.0,9.0,1.0,0.0
452.0,9.0,2.0,0.0
452.0,9.0,3.0,0.0
452.0,9.0,4.0,0.0
452.0,9.0,5.0,0.0
452.0,9.0,6.0,0.0
452.0,10.0,1.0,0.0
452.0,10.0,2.0,0.0
452.0,10.0,3.0,0.0
452.0,10.0,4.0,0.0
452.0,10.0,5.0,0.0
452.0,10.0,6.0,0.0
452.0,11.0,1.0,0.0
452.0,11.0,2.0,0.0
452.0,11.0,3.0,0.0
452.0,11.0,4.0,1.4461076141317808
452.0,11.0,5.0,0.0
452.0,11.0,6.0,0.0
452.0,12.0,1.0,0.0
452.0,12.0,2.0,0.0
452.0,12.0,3.0,0.0
452.0,12.0,4.0,0.0
452.0,12.0,5.0,0.0
452.0,12.0,6.0,0.0
452.0,13.0,1.0,0.0
452.0,13.0,2.0,0.0
452.0,13.0,3.0,0.0
452.0,13.0,4.0,0.0
452.0,13.0,5.0,0.0
452.0,13.0,6.0,0.0
452.0,14.0,1.0,0.0
452.0,14.0,2.0,0.0
452.0,14.0,3.0,0.0
452.0,14.0,4.0,0.0
452.0,14.0,5.0,0.0
452.0,14.0,6.0,0.0
453.0,1.0,1.0,0.0
453.0,1.0,2.0,0.0
453.0,1.0,3.0,0.0
453.0,1.0,4.0,0.0
453.0,1.0,5.0,0.0
453.0,1.0,6.0,0.0
453.0,2.0,1.0,0.0
453.0,2.0,2.0,0.0
453.0,2.0,3.0,0.0
453.0,2.0,4.0,0.0
453.0,2.0,5.0,38.068819427250475
453.0,2.0,6.0,0.0
453.0,3.0,1.0,0.0
453.0,3.0,2.0,0.0
453.0,3.0,3.0,0.0
453.0,3.0,4.0,0.0
453.0,3.0,5.0,38.05254878910728
453.0,3.0,6.0,0.0
453.0,4.0,1.0,0.0
453.0,4.0,2.0,0.0
453.0,4.0,3.0,0.0
453.0,4.0,4.0,0.0
453.0,4.0,5.0,38.065894954603216
453.0,4.0,6.0,0.0
453.0,5.0,1.0,0.0
453.0,5.0,2.0,0.0
453.0,5.0,3.0,0.0
453.0,5.0,4.0,0.0
453.0,5.0,5.0,0.0
453.0,5.0,6.0,0.0
453.0,6.0,1.0,0.0
453.0,6.0,2.0,0.0
453.0,6.0,3.0,0.0
453.0,6.0,4.0,0.0
453.0,6.0,5.0,27.462929996879662
453.0,6.0,6.0,0.0
453.0,7.0,1.0,0.0
453.0,7.0,2.0,0.0
453.0,7.0,3.0,0.0
453.0,7.0,4.0,0.0
453.0,7.0,5.0,38.0708790531675
453.0,7.0,6.0,0.0
453.0,8.0,1.0,0.0
453.0,8.0,2.0,0.0
453.0,8.0,3.0,0.0
453.0,8.0,4.0,0.0
453.0,8.0,5.0,19.52879484968069
453.0,8.0,6.0,0.0
453.0,9.0,1.0,0.0
453.0,9.0,2.0,0.0
453.0,9.0,3.0,0.0
453.0,9.0,4.0,0.0
453.0,9.0,5.0,0.0
453.0,9.0,6.0,0.0
453.0,10.0,1.0,0.0
453.0,10.0,2.0,0.0
453.0,10.0,3.0,0.0
453.0,10.0,4.0,0.0
453.0,10.0,5.0,35.38749063049177
453.0,10.0,6.0,0.0
453.0,11.0,1.0,0.0
453.0,11.0,2.0,0.0
453.0,11.0,3.0,0.0
453.0,11.0,4.0,0.0
453.0,11.0,5.0,37.418728787749856
453.0,11.0,6.0,0.0
453.0,12.0,1.0,0.0
453.0,12.0,2.0,0.0
453.0,12.0,3.0,0.0
453.0,12.0,4.0,0.0
453.0,12.0,5.0,19.525360012269207
453.0,12.0,6.0,0.0
453.0,13.0,1.0,0.0
453.0,13.0,2.0,0.0
453.0,13.0,3.0,0.0
453.0,13.0,4.0,0.0
453.0,13.0,5.0,20.947286401003964
453.0,13.0,6.0,0.0
453.0,14.0,1.0,0.0
453.0,14.0,2.0,0.0
453.0,14.0,3.0,0.0
453.0,14.0,4.0,0.0
453.0,14.0,5.0,0.0
453.0,14.0,6.0,0.0
454.0,1.0,1.0,0.0
454.0,1.0,2.0,0.0
454.0,1.0,3.0,0.0
454.0,1.0,4.0,0.0
454.0,1.0,5.0,0.0
